,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
872,https://www.airbnb.com/rooms/973471449866409476,2025-03-19,Bright cool 1BR w/ option to park,"McGinley Square, Jersey City",78133615,Jay,"Lackawaxen, PA",within an hour,100%,https://a0.muscache.com/im/pictures/user/f0991e6e-03f9-45e4-9614-439f081ad277.jpg?aki_policy=profile_small,McGinley Square,2,t,Neighborhood highlights,,-74.06703,Entire home/apt,,1.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Private entrance"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Free dryer"", ""Freezer"", ""Laundromat nearby"", ""Smoking allowed"", ""Iron"", ""Safe"", ""Fire extinguisher"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Paid parking on premises"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker""]",28,28,365,28.0,,0,0,2025-03-19,3,132,168,2023-10-11,5.0,5.0,5.0,5.0,f,2,0
873,https://www.airbnb.com/rooms/974607318327094384,2025-03-19,Beautiful and cozy 2 bdrm apt. in Journal Square,,15280721,Peter,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/users/15280721/profile_pic/1399722066/original.jpg?aki_policy=profile_small,McGinley Square,2,t,,,-74.06908,Entire home/apt,,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Double oven"", ""Gas stove"", ""TV"", ""Smart lock"", ""Free street parking"", ""Heating - split type ductless system"", ""Bidet"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Cleaning available during stay"", ""Room-darkening shades"", ""Free parking on premises"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Hot water kettle"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Conditinoer conditioner"", ""Coffee maker: Keurig coffee machine"", ""Paid parking lot on premises \u2013 1 space"", ""Shower gel"", ""Safe"", ""Outlet covers"", ""Radiant heating"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Shampoo shampoo""]",28,28,1125,28.0,,7,16,2025-03-19,60,16,255,2023-09-22,4.77,4.73,4.93,4.7,f,1,0
874,https://www.airbnb.com/rooms/974691078586850402,2025-03-19,Cute private room,,307694959,Karina,,within a few hours,100%,https://a0.muscache.com/im/pictures/user/40d0b5f6-0121-4c54-aeff-caf2604c1af1.jpg?aki_policy=profile_small,West Side,9,t,,,-74.0769,Private room,,,"[""Smoke alarm"", ""Lock on bedroom door"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Heating"", ""Keypad"", ""Exterior security cameras on property"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",29,29,1125,29.0,,18,78,2025-03-19,0,257,0,2023-10-02,5.0,5.0,4.0,4.0,t,0,0
875,https://www.airbnb.com/rooms/974757081601203778,2025-03-18,City Block - 10 Min NYC/EWR - 1 Br - Private Patio,,504360594,Don,"Jersey City, NJ",within an hour,86%,https://a0.muscache.com/im/pictures/user/User/original/2e961457-48a9-4250-b0d0-1441cde6bfbd.jpeg?aki_policy=profile_small,Journal Square,12,t,,,-74.0608,Entire home/apt,1.0,1.0,"[""Smoke alarm"", ""First aid kit"", ""Cooking basics"", ""Pets allowed"", ""Kitchen"", ""Lockbox"", ""TV"", ""Pool table"", ""Heating"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Exercise equipment"", ""Air conditioning""]",29,29,365,29.0,,29,89,2025-03-18,0,269,0,,,,,,f,3,0
876,https://www.airbnb.com/rooms/974777821512726838,2025-03-18,Backyard NYC,,393394345,Kristijan,,within an hour,39%,https://a0.muscache.com/im/pictures/user/User-393394345/original/261e46e4-039c-40c7-b810-a4ff7c99cc09.jpeg?aki_policy=profile_small,West Side,3,t,,,-74.07755129897058,Private room,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""Rice maker"", ""Free street parking"", ""Carbon monoxide alarm"", ""Piano"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Sound system"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""HDTV"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""Cleaning products"", ""Noise decibel monitors on property"", ""Indoor fireplace"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Coffee maker: pour-over coffee"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Exercise equipment"", ""Shampoo""]",1,1,365,1.0,,24,67,2025-03-18,6,246,55,2023-09-15,4.79,4.86,5.0,4.86,f,0,0
877,https://www.airbnb.com/rooms/974875464309941637,2025-03-18,Rent in Jersey City_Room 1,,535892414,Noor,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/0c8303a0-e174-4034-994c-05d4ecd1eb1f.jpg?aki_policy=profile_small,Greenville,22,t,,,-74.09190079999999,Private room,2.0,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Lockbox"", ""Refrigerator"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",30,30,365,30.0,,0,0,2025-03-18,0,166,0,,,,,,f,2,0
878,https://www.airbnb.com/rooms/975985894949743309,2025-03-18,City Escape-Private Bedroom  near NYC/Light Rail,"Our apartment is strategically located, making it easy to explore the city's top attractions. You'll find restaurants, cafes, and shops just steps away, and major landmarks are within easy reach.",536849530,Customer Service,"Jersey City, NJ",,,https://a0.muscache.com/im/pictures/user/User/original/5cc13823-6e9d-42da-8de3-c2d8515f2a93.jpeg?aki_policy=profile_small,,57,t,Neighborhood highlights,,-74.07741,Private room,1.0,1.0,"[""Body soap"", ""Hair dryer"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""City skyline view"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Kitchenette"", ""Freezer"", ""Iron"", ""Coffee maker: Keurig coffee machine"", ""Fire extinguisher"", ""Refrigerator"", ""Heating"", ""Exterior security cameras on property"", ""Shampoo""]",1,1,28,1.0,,7,54,2025-03-18,23,54,212,2023-09-25,4.48,4.39,4.76,4.45,f,7,0
879,https://www.airbnb.com/rooms/976071617770077033,2025-03-18,Chic & Modern | 35 Mins to NYC | Extended Stays,"Nestled along the picturesque shores of the Hudson River, Jersey City, NJ, stands as a vibrant and dynamic destination, offering a unique blend of urban energy and community charm. Just a stone's throw away from the iconic skyline of Manhattan, Jersey City boasts a personality all its own.<br /><br />Cityscape:<br />The cityscape is a mosaic of architectural wonders, from historic brownstones to sleek modern skyscrapers. Take a stroll along the waterfront for breathtaking views of the Manhattan skyline, or wander through diverse neighborhoods each with its own character and cultural flair.<br /><br />Cultural Melting Pot:<br />Jersey City proudly embraces its cultural diversity, creating a melting pot of flavors, traditions, and artistic expressions. Explore the diverse culinary scene, where global cuisines converge in a gastronomic celebration. The vibrant arts scene reflects the city's creative spirit, with galleries, performances, and street art adding color to the urban landscape.<",29922106,Veeno,"Miami, FL",within a few hours,77%,https://a0.muscache.com/im/pictures/user/bcc91c4d-23d5-40a3-93c8-461e1129c115.jpg?aki_policy=profile_small,Downtown Miami,13,t,Neighborhood highlights,,-74.0744703,Entire home/apt,1.0,3.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Sound system"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Paid parking lot on premises \u2013 1 space"", ""Samsung  stainless steel single oven"", ""Shower gel"", ""Samsung gas stove"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Shampoo""]",3,2,365,2.4,,0,46,2025-03-18,10,134,92,2024-01-02,5.0,4.75,4.92,4.58,f,5,0
880,https://www.airbnb.com/rooms/977603604913906054,2025-03-18,Rent in Jersey City_Room 4,,535892414,Noor,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/0c8303a0-e174-4034-994c-05d4ecd1eb1f.jpg?aki_policy=profile_small,Greenville,22,t,,,-74.09222,Private room,2.0,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Lockbox"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",28,28,365,28.0,,30,90,2025-03-18,3,289,168,2023-10-23,5.0,5.0,5.0,5.0,f,2,0
881,https://www.airbnb.com/rooms/977622398655008040,2025-03-18,Rent in Jersey City_suite 1B,,535892414,Noor,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/0c8303a0-e174-4034-994c-05d4ecd1eb1f.jpg?aki_policy=profile_small,Greenville,22,t,,,-74.09295,Private room,2.0,1.0,"[""Smoke alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Lockbox"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Self check-in"", ""Air conditioning""]",28,28,365,28.0,,2,62,2025-03-18,4,242,224,2023-10-20,5.0,5.0,5.0,5.0,f,2,0
882,https://www.airbnb.com/rooms/977630031733029588,2025-03-18,Rent in Jersey City_suite 1C,,535892414,Noor,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/0c8303a0-e174-4034-994c-05d4ecd1eb1f.jpg?aki_policy=profile_small,Greenville,22,t,,,-74.09096,Private room,2.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Dedicated workspace"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Iron"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Heating""]",28,28,365,28.0,,0,0,2025-03-18,3,137,168,2024-03-25,5.0,5.0,5.0,5.0,f,2,0
883,https://www.airbnb.com/rooms/977654012922699956,2025-03-18,Bright private Room 2,,49357921,Ying,"Jersey City, NJ",within an hour,93%,https://a0.muscache.com/im/pictures/user/c584aa1b-4522-4145-9a72-3e8920e0c211.jpg?aki_policy=profile_small,Greenville,21,t,,,-74.08813,Private room,1.5,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Bread maker"", ""TV"", ""Rice maker"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Cleaning available during stay"", ""Dryer"", ""Lockbox"", ""Hangers"", ""Fire pit"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Patio or balcony"", ""Sun loungers"", ""Laundromat nearby"", ""Iron"", ""Clothing storage"", ""EV charger"", ""Shower gel"", ""Backyard"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Coffee maker: Nespresso"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Paid parking on premises"", ""Essentials"", ""Exterior security cameras on property"", ""Outdoor furniture"", ""Exercise equipment"", ""Shampoo""]",28,28,365,28.0,,0,15,2025-03-18,2,195,112,2023-09-26,4.83,4.83,4.83,4.83,f,0,0
884,https://www.airbnb.com/rooms/978091736745033011,2025-03-18,1 Bd 1 Ba Cozy JC Heights Apt!,,115161784,William,"Jersey City, NJ",within a few hours,100%,https://a0.muscache.com/im/pictures/user/User-115161784/original/0b36e267-0750-4bb2-a6a7-e040b084432e.jpeg?aki_policy=profile_small,The Heights,3,t,,,-74.04172,Entire home/apt,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Gas stove"", ""Free washer \u2013 In building"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Stainless steel single oven"", ""Self check-in"", ""Coffee"", ""City skyline view"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Cleaning products"", ""Baking sheet"", ""Pantene shampoo"", ""Freezer"", ""Iron"", ""Pantene conditioner"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Radiant heating"", ""Fire extinguisher"", ""Refrigerator"", ""Dishes and silverware"", ""50 inch HDTV"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property""]",28,28,365,28.0,,6,21,2025-03-18,36,88,255,2023-09-20,4.94,4.9,5.0,4.82,f,1,0
885,https://www.airbnb.com/rooms/978458507499631065,2025-03-18,Entire Apartment for Rent,,535892414,Noor,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/pictures/user/0c8303a0-e174-4034-994c-05d4ecd1eb1f.jpg?aki_policy=profile_small,Greenville,22,t,,,-74.09121,Entire home/apt,2.0,7.0,"[""Smoke alarm"", ""Fire extinguisher"", ""First aid kit"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning""]",30,30,365,30.0,,29,89,2025-03-18,0,269,0,,,,,,f,2,0
886,https://www.airbnb.com/rooms/978463429709599960,2025-03-18,Luxe 3BR/2BA | NYC Escape | Near Iconic Skyline,"Discover the Best of Jersey City & NYC From Your Perfect Urban Retreat<br /><br />Nestled in the heart of Jersey City, our stylish and cozy Airbnb offers the perfect balance of urban excitement and serene retreat. Whether you're a solo traveler, couple, or small family, our space is designed to be your ultimate home away from home, with unbeatable access to the vibrant energy of New York City and the hidden gems of Jersey City.  <br /><br />From world-class dining and breathtaking waterfront views to cultural hotspots and effortless transportation, you'll find everything you need just minutes from your doorstep.  <br /><br />Neighborhood Highlights <br /><br />✨ Waterfront Walkway & Skyline Views  <br />Stroll along the scenic Hudson River Waterfront Walkway, where you'll be mesmerized by unparalleled views of the Manhattan skyline. Whether you're enjoying a peaceful morning walk or capturing a breathtaking sunset, this is one of the most picture-worthy spots in the city.  <br /><br />",464835518,Raquel,,within an hour,98%,https://a0.muscache.com/im/pictures/user/a6fceb84-3a3f-4a90-92e1-1f437d9ac5fc.jpg?aki_policy=profile_small,Greenville,2,t,Neighborhood highlights,,-74.08213,Entire home/apt,2.0,3.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Private patio or balcony"", ""Clothing storage: walk-in closet and closet"", ""Rice maker"", ""Free street parking"", ""GE stainless steel single oven"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Board games"", ""Self check-in"", ""Coffee"", ""Theme room"", ""GE gas stove"", ""City skyline view"", ""Hangers"", ""Room-darkening shades"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""First aid kit"", ""Cleaning products"", ""GE refrigerator"", ""Hot water kettle"", ""Coffee maker: espresso machine, french press"", ""Baking sheet"", ""Window guards"", ""Freezer"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Iron"", ""Eco conditioner"", ""75 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Hulu, Netflix, Roku"", ""Fire extinguisher"", ""Books and reading material"", ""Eco shampoo"", ""Central air conditioning"", ""Eco body soap"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Outdoor furniture""]",2,1,1125,4.4,,14,61,2025-03-18,46,241,255,2023-09-19,4.91,4.93,4.96,4.75,f,2,0
887,https://www.airbnb.com/rooms/980979289708007379,2025-03-18,Acogedor apartamento moderno,"This newly renovated apartment is perfectly located in Jersey City, Heights within walking distance of Pershing Park, within walking distance of many restaurants, bars, shops and a few blocks from Hoboken with spectacular views of New York.",186404123,Victor,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/User/original/b87d025f-88b7-454b-b1c1-cdf562d331b3.jpeg?aki_policy=profile_small,The Heights,1,t,Neighborhood highlights,,-74.05089,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Cleaning available during stay"", ""Mosquito net"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Conditioner"", ""Dedicated workspace"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Laundromat nearby"", ""Keypad"", ""Iron"", ""Clothing storage: closet and wardrobe"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker"", ""Crib"", ""Shampoo""]",1,1,1125,1.0,,6,10,2025-03-18,55,92,255,2023-09-20,4.86,4.89,4.96,4.89,f,1,0
888,https://www.airbnb.com/rooms/982161671070648813,2025-03-18,"Lujoso Encantador, Apartamento en Jersey City",Quiet and clean,537476710,Joseph,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/User-537476710/original/339f9b8a-e535-4e9c-987d-abfcca262a16.jpeg?aki_policy=profile_small,West Side,2,t,Neighborhood highlights,,-74.07532,Entire home/apt,2.0,3.0,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Smart lock"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Room-darkening shades"", ""Free parking on premises"", ""Central heating"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Cleaning products"", ""Free dryer"", ""Patio or balcony"", ""Free washer"", ""Freezer"", ""Laundromat nearby"", ""65 inch TV"", ""Iron"", ""Fire extinguisher"", ""Central air conditioning"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Paid parking on premises"", ""Private backyard \u2013 Fully fenced"", ""Essentials""]",1,1,1125,1.0,,12,38,2025-03-18,82,172,255,2023-09-21,4.7,4.76,4.81,4.66,t,1,0
889,https://www.airbnb.com/rooms/983907081394814094,2025-03-18,Downtown JC Apartment with Loft,"The Hamilton Park neighborhood is in the heart of downtown Jersey City. It's known for its historical brownstones and incredible restaurants, convenient shopping, and nightlife. This apartment sits directly on the park and is a 10-15 minute walk to either the Newport or Grove Street Path Trains. You can also catch the bus to midtown NYC across the street or take a relaxing ferry ride. The area is located close to the JC waterfront and a 10 minute walk to the Newport Center Mall.",204284218,Gregory,"Cranford, NJ",within an hour,33%,https://a0.muscache.com/im/pictures/user/a1bc0346-b6c4-4bd1-8a4a-a27190a62492.jpg?aki_policy=profile_small,Hamilton Park,1,t,Neighborhood highlights,,-74.04407,Entire home/apt,1.0,1.0,"[""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Toaster"", ""Air conditioning"", ""Hangers"", ""Dedicated workspace"", ""Ceiling fan"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Iron"", ""Radiant heating"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker: drip coffee maker""]",30,30,365,30.0,,0,0,2025-03-18,0,164,0,2024-01-24,5.0,5.0,5.0,5.0,f,1,0
890,https://www.airbnb.com/rooms/985403457329271765,2025-03-18,Apartment 1 min from NYC bus & 1 mile from Hoboken,Quiet street with quiet neighbors,387324678,Christina,"Jersey City, NJ",within an hour,93%,https://a0.muscache.com/im/pictures/user/User-387324678/original/713ff8fe-2e7e-4e7c-ab74-394d3f6cf468.jpeg?aki_policy=profile_small,The Heights,1,t,Neighborhood highlights,,-74.05598896041813,Entire home/apt,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Outdoor dining area"", ""Kitchen"", ""Clothing storage: closet"", ""Gas stove"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Barbecue utensils"", ""Resort access"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Stainless steel single oven"", ""Private entrance"", ""Coffee"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""City skyline view"", ""Hangers"", ""Central heating"", ""Dedicated workspace"", ""Ceiling fan"", ""Bed linens"", ""Portable fans"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Baking sheet"", ""Cleaning products"", ""Shared backyard \u2013 Fully fenced"", ""Window guards"", ""Sun loungers"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Coffee maker: Nespresso"", ""Books and reading material"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Outdoor playground"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Outdoor furniture"", ""HDTV with Amazon Prime Video, Hulu, Roku, Fire TV, Disney+""]",1,1,5,1.0,,4,34,2025-03-18,29,34,255,2023-10-08,4.63,4.69,4.81,4.52,f,1,0
891,https://www.airbnb.com/rooms/985754871901546888,2025-03-18,220-1O Cozy Apt 17 Mins 2 NYC Times Square Laundry,"Jersey Heights area in Jersey City is a typical, safe metropolitan NYC area community.  Our house is located on a quite street. There are a lot of restaurants, groceries, bakeries and supermarket on central ave which is only two blocks away. We do recommend the ""DULCE DE LECHE"" bakery for breakfast and lunch. <br />For anyone who want fast access to Manhattan and reasonable dwelling price, this is idea place to stay.",443343607,Kevin,"Ridgewood, NJ",within an hour,95%,https://a0.muscache.com/im/pictures/user/501d63cd-b59a-41ec-94d0-f8068a430c80.jpg?aki_policy=profile_small,Bergen-Lafayette,288,t,Neighborhood highlights,,-74.04635,Entire home/apt,1.0,2.0,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Keypad"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Drying rack for clothing"", ""Shampoo""]",3,3,365,3.0,,20,58,2025-03-18,23,58,212,2023-10-06,4.56,4.4,4.88,4.48,f,2,0
